location,time,temperature,humidity,wind_speed,wind_direction,cloud_cover,hourly_qpf,probability_of_precipitation
Anaheim,2024-08-06T06:00:00-07:00,70.0,74.0,2,200,47.0,0.0,2.0
Anaheim,2024-08-06T07:00:00-07:00,71.0,74.0,2,200,47.0,0.0,2.0
Anaheim,2024-08-06T08:00:00-07:00,73.0,71.0,2,220,47.0,0.0,2.0
Anaheim,2024-08-06T09:00:00-07:00,76.0,64.0,2,220,47.0,0.0,2.0
Anaheim,2024-08-06T10:00:00-07:00,81.0,56.0,2,220,47.0,0.0,2.0
Anaheim,2024-08-06T11:00:00-07:00,85.0,50.0,3,230,17.0,0.0,2.0
Anaheim,2024-08-06T12:00:00-07:00,88.0,45.0,3,230,17.0,0.0,2.0
Anaheim,2024-08-06T13:00:00-07:00,90.0,42.0,3,230,17.0,0.0,2.0
Anaheim,2024-08-06T14:00:00-07:00,91.0,40.0,8,240,17.0,0.0,2.0
Anaheim,2024-08-06T15:00:00-07:00,91.0,39.0,8,240,17.0,0.0,2.0
Anaheim,2024-08-06T16:00:00-07:00,91.0,40.0,8,240,17.0,0.0,2.0
Anaheim,2024-08-06T17:00:00-07:00,89.0,41.0,9,240,10.0,0.0,1.0
Anaheim,2024-08-06T18:00:00-07:00,87.0,43.0,9,240,10.0,0.0,1.0
Anaheim,2024-08-06T19:00:00-07:00,84.0,47.0,9,240,10.0,0.0,1.0
Anaheim,2024-08-06T20:00:00-07:00,81.0,52.0,6,230,10.0,0.0,1.0
Anaheim,2024-08-06T21:00:00-07:00,78.0,56.0,6,230,10.0,0.0,1.0
Anaheim,2024-08-06T22:00:00-07:00,76.0,60.0,6,230,10.0,0.0,1.0
Anaheim,2024-08-06T23:00:00-07:00,75.0,64.0,3,200,33.0,0.0,1.0
Anaheim,2024-08-07T00:00:00-07:00,73.0,67.0,3,200,33.0,0.0,1.0
Anaheim,2024-08-07T01:00:00-07:00,73.0,68.0,3,200,33.0,0.0,1.0
Anaheim,2024-08-07T02:00:00-07:00,72.0,70.0,2,170,33.0,0.0,1.0
Anaheim,2024-08-07T03:00:00-07:00,71.0,71.0,2,170,33.0,0.0,1.0
Anaheim,2024-08-07T04:00:00-07:00,71.0,72.0,2,170,33.0,0.0,1.0
Anaheim,2024-08-07T05:00:00-07:00,70.0,73.0,2,170,44.0,0.0,2.0
Anaheim,2024-08-07T06:00:00-07:00,70.0,73.0,2,170,44.0,0.0,2.0
Anaheim,2024-08-07T07:00:00-07:00,71.0,74.0,2,170,44.0,0.0,2.0
Anaheim,2024-08-07T08:00:00-07:00,73.0,71.0,2,200,44.0,0.0,2.0
Anaheim,2024-08-07T09:00:00-07:00,76.0,65.0,2,200,44.0,0.0,2.0
Anaheim,2024-08-07T10:00:00-07:00,80.0,58.0,2,200,44.0,0.0,2.0
Anaheim,2024-08-07T11:00:00-07:00,84.0,52.0,3,230,19.0,0.0,2.0
Anaheim,2024-08-07T12:00:00-07:00,86.0,48.0,3,230,19.0,0.0,2.0
Anaheim,2024-08-07T13:00:00-07:00,88.0,45.0,3,230,19.0,0.0,2.0
Anaheim,2024-08-07T14:00:00-07:00,89.0,44.0,8,230,19.0,0.0,2.0
Anaheim,2024-08-07T15:00:00-07:00,89.0,43.0,8,230,19.0,0.0,2.0
Anaheim,2024-08-07T16:00:00-07:00,88.0,43.0,8,230,19.0,0.0,2.0
Anaheim,2024-08-07T17:00:00-07:00,87.0,44.0,8,230,4.0,,1.0
Anaheim,2024-08-07T18:00:00-07:00,,,8,230,4.0,,1.0
Burbank,2024-07-31T19:00:00-07:00,82.0,36.0,8,170,9.0,0.0,0.0
Burbank,2024-07-31T20:00:00-07:00,76.0,47.0,7,150,9.0,0.0,0.0
Burbank,2024-07-31T21:00:00-07:00,73.0,55.0,7,150,9.0,0.0,0.0
Burbank,2024-07-31T22:00:00-07:00,72.0,58.0,7,150,9.0,0.0,0.0
Burbank,2024-07-31T23:00:00-07:00,70.0,64.0,3,150,13.0,0.0,0.0
Burbank,2024-08-01T00:00:00-07:00,69.0,65.0,3,150,13.0,0.0,0.0
Burbank,2024-08-01T01:00:00-07:00,67.0,67.0,3,150,13.0,0.0,0.0
Burbank,2024-08-01T02:00:00-07:00,66.0,70.0,3,150,13.0,0.0,0.0
Burbank,2024-08-01T03:00:00-07:00,66.0,69.0,3,150,13.0,0.0,0.0
Burbank,2024-08-01T04:00:00-07:00,65.0,70.0,3,150,13.0,0.0,0.0
Burbank,2024-08-01T05:00:00-07:00,64.0,73.0,1,160,40.0,0.0,0.0
Burbank,2024-08-01T06:00:00-07:00,64.0,70.0,1,160,40.0,0.0,0.0
Burbank,2024-08-01T07:00:00-07:00,65.0,71.0,1,160,40.0,0.0,0.0
Burbank,2024-08-01T08:00:00-07:00,68.0,63.0,5,170,40.0,0.0,0.0
Burbank,2024-08-01T09:00:00-07:00,72.0,57.0,5,170,40.0,0.0,0.0
Burbank,2024-08-01T10:00:00-07:00,78.0,45.0,5,170,40.0,0.0,0.0
Burbank,2024-08-01T11:00:00-07:00,83.0,38.0,7,170,53.0,0.0,11.0
Burbank,2024-08-01T12:00:00-07:00,87.0,35.0,7,170,53.0,0.0,11.0
Burbank,2024-08-01T13:00:00-07:00,90.0,33.0,7,170,53.0,0.0,11.0
Burbank,2024-08-01T14:00:00-07:00,91.0,30.0,7,180,53.0,0.0,11.0
Burbank,2024-08-01T15:00:00-07:00,91.0,29.0,7,180,53.0,0.0,11.0
Burbank,2024-08-01T16:00:00-07:00,91.0,28.0,7,180,53.0,0.0,11.0
Burbank,2024-08-01T17:00:00-07:00,90.0,30.0,7,170,54.0,0.0,11.0
Burbank,2024-08-01T18:00:00-07:00,87.0,32.0,7,170,54.0,0.0,11.0
Burbank,2024-08-01T19:00:00-07:00,83.0,37.0,7,170,54.0,0.0,11.0
Burbank,2024-08-01T20:00:00-07:00,78.0,46.0,8,150,54.0,0.0,11.0
Burbank,2024-08-01T21:00:00-07:00,76.0,53.0,8,150,54.0,0.0,11.0
Burbank,2024-08-01T22:00:00-07:00,74.0,56.0,8,150,54.0,0.0,11.0
Burbank,2024-08-01T23:00:00-07:00,72.0,60.0,6,150,43.0,0.0017,20.0
Burbank,2024-08-02T00:00:00-07:00,71.0,61.0,6,150,43.0,0.0017,20.0
Burbank,2024-08-02T01:00:00-07:00,71.0,62.0,6,150,43.0,0.0017,20.0
Burbank,2024-08-02T02:00:00-07:00,71.0,63.0,2,160,43.0,0.0017,20.0
Burbank,2024-08-02T03:00:00-07:00,70.0,65.0,2,160,43.0,0.0017,20.0
Burbank,2024-08-02T04:00:00-07:00,69.0,69.0,2,160,43.0,0.0017,20.0
Burbank,2024-08-02T05:00:00-07:00,68.0,70.0,3,140,43.0,0.0,8.0
Burbank,2024-08-02T06:00:00-07:00,68.0,69.0,3,140,43.0,0.0,8.0
Burbank,2024-08-02T07:00:00-07:00,69.0,67.0,3,140,43.0,0.0,8.0
Burbank,2024-08-02T08:00:00-07:00,71.0,62.0,5,170,43.0,0.0,8.0
Burbank,2024-08-02T09:00:00-07:00,75.0,56.0,5,170,43.0,0.0,8.0
Burbank,2024-08-02T10:00:00-07:00,79.0,50.0,5,170,43.0,0.0,8.0
Burbank,2024-08-02T11:00:00-07:00,82.0,44.0,7,180,19.0,0.0,10.0
Burbank,2024-08-02T12:00:00-07:00,86.0,40.0,7,180,19.0,0.0,10.0
Burbank,2024-08-02T13:00:00-07:00,88.0,36.0,7,180,19.0,0.0,10.0
Burbank,2024-08-02T14:00:00-07:00,90.0,34.0,8,190,19.0,0.0,10.0
Burbank,2024-08-02T15:00:00-07:00,91.0,32.0,8,190,19.0,0.0,10.0
Burbank,2024-08-02T16:00:00-07:00,91.0,32.0,8,190,19.0,0.0,10.0
Burbank,2024-08-02T17:00:00-07:00,90.0,33.0,8,220,35.0,0.0,7.0
Burbank,2024-08-02T18:00:00-07:00,87.0,36.0,8,220,35.0,0.0,7.0
Burbank,2024-08-02T19:00:00-07:00,83.0,40.0,8,220,35.0,0.0,7.0
Burbank,2024-08-02T20:00:00-07:00,79.0,45.0,6,210,35.0,0.0,7.0
Burbank,2024-08-02T21:00:00-07:00,76.0,51.0,6,210,35.0,0.0,7.0
Burbank,2024-08-02T22:00:00-07:00,74.0,55.0,6,210,35.0,0.0,7.0
Burbank,2024-08-02T23:00:00-07:00,72.0,59.0,3,140,20.0,0.0,0.0
Burbank,2024-08-03T00:00:00-07:00,71.0,61.0,3,140,20.0,0.0,0.0
Burbank,2024-08-03T01:00:00-07:00,71.0,62.0,3,140,20.0,0.0,0.0
Burbank,2024-08-03T02:00:00-07:00,70.0,62.0,2,100,20.0,0.0,0.0
Burbank,2024-08-03T03:00:00-07:00,69.0,63.0,2,100,20.0,0.0,0.0
Burbank,2024-08-03T04:00:00-07:00,69.0,65.0,2,100,20.0,0.0,0.0
Burbank,2024-08-03T05:00:00-07:00,68.0,66.0,1,50,20.0,0.0,0.0
Burbank,2024-08-03T06:00:00-07:00,68.0,67.0,1,50,20.0,0.0,0.0
Burbank,2024-08-03T07:00:00-07:00,69.0,66.0,1,50,20.0,0.0,0.0
Burbank,2024-08-03T08:00:00-07:00,71.0,63.0,1,210,20.0,0.0,0.0
Burbank,2024-08-03T09:00:00-07:00,75.0,57.0,1,210,20.0,0.0,0.0
Burbank,2024-08-03T10:00:00-07:00,80.0,50.0,1,210,20.0,0.0,0.0
Burbank,2024-08-03T11:00:00-07:00,84.0,43.0,5,220,20.0,0.0,9.0
Burbank,2024-08-03T12:00:00-07:00,88.0,39.0,5,220,20.0,0.0,9.0
Burbank,2024-08-03T13:00:00-07:00,90.0,37.0,5,220,20.0,0.0,9.0
Burbank,2024-08-03T14:00:00-07:00,92.0,35.0,8,210,20.0,0.0,9.0
Burbank,2024-08-03T15:00:00-07:00,93.0,32.0,8,210,20.0,0.0,9.0
Burbank,2024-08-03T16:00:00-07:00,93.0,31.0,8,210,20.0,0.0,9.0
Burbank,2024-08-03T17:00:00-07:00,91.0,32.0,10,220,20.0,0.0,3.0
Burbank,2024-08-03T18:00:00-07:00,88.0,35.0,10,220,20.0,0.0,3.0
Burbank,2024-08-03T19:00:00-07:00,84.0,41.0,10,220,20.0,0.0,3.0
Burbank,2024-08-03T20:00:00-07:00,80.0,46.0,7,220,20.0,0.0,3.0
Burbank,2024-08-03T21:00:00-07:00,77.0,51.0,7,220,20.0,0.0,3.0
Burbank,2024-08-03T22:00:00-07:00,74.0,56.0,7,220,20.0,0.0,3.0
Burbank,2024-08-03T23:00:00-07:00,72.0,59.0,5,160,20.0,0.0,2.0
Burbank,2024-08-04T00:00:00-07:00,71.0,62.0,5,160,20.0,0.0,2.0
Burbank,2024-08-04T01:00:00-07:00,70.0,64.0,5,160,20.0,0.0,2.0
Burbank,2024-08-04T02:00:00-07:00,69.0,66.0,2,110,20.0,0.0,2.0
Burbank,2024-08-04T03:00:00-07:00,69.0,67.0,2,110,20.0,0.0,2.0
Burbank,2024-08-04T04:00:00-07:00,69.0,67.0,2,110,20.0,0.0,2.0
Burbank,2024-08-04T05:00:00-07:00,68.0,68.0,2,110,20.0,0.0,2.0
Burbank,2024-08-04T06:00:00-07:00,68.0,68.0,2,110,20.0,0.0,2.0
Burbank,2024-08-04T07:00:00-07:00,68.0,67.0,2,110,20.0,0.0,2.0
Burbank,2024-08-04T08:00:00-07:00,71.0,64.0,1,210,20.0,0.0,2.0
Burbank,2024-08-04T09:00:00-07:00,75.0,58.0,1,210,20.0,0.0,2.0
Burbank,2024-08-04T10:00:00-07:00,81.0,50.0,1,210,20.0,0.0,2.0
Burbank,2024-08-04T11:00:00-07:00,86.0,44.0,5,210,20.0,0.0,3.0
Burbank,2024-08-04T12:00:00-07:00,89.0,39.0,5,210,20.0,0.0,3.0
Burbank,2024-08-04T13:00:00-07:00,91.0,37.0,5,210,20.0,0.0,3.0
Burbank,2024-08-04T14:00:00-07:00,93.0,35.0,7,210,20.0,0.0,3.0
Burbank,2024-08-04T15:00:00-07:00,94.0,32.0,7,210,20.0,0.0,3.0
Burbank,2024-08-04T16:00:00-07:00,94.0,31.0,7,210,20.0,0.0,3.0
Burbank,2024-08-04T17:00:00-07:00,93.0,31.0,9,220,12.0,0.0,2.0
Burbank,2024-08-04T18:00:00-07:00,89.0,35.0,9,220,12.0,0.0,2.0
Burbank,2024-08-04T19:00:00-07:00,85.0,39.0,9,220,12.0,0.0,2.0
Burbank,2024-08-04T20:00:00-07:00,81.0,45.0,6,210,12.0,0.0,2.0
Burbank,2024-08-04T21:00:00-07:00,78.0,50.0,6,210,12.0,0.0,2.0
Burbank,2024-08-04T22:00:00-07:00,76.0,54.0,6,210,12.0,0.0,2.0
Burbank,2024-08-04T23:00:00-07:00,74.0,57.0,5,160,28.0,0.0,2.0
Burbank,2024-08-05T00:00:00-07:00,73.0,59.0,5,160,28.0,0.0,2.0
Burbank,2024-08-05T01:00:00-07:00,71.0,61.0,5,160,28.0,0.0,2.0
Burbank,2024-08-05T02:00:00-07:00,70.0,62.0,2,110,28.0,0.0,2.0
Burbank,2024-08-05T03:00:00-07:00,69.0,63.0,2,110,28.0,0.0,2.0
Burbank,2024-08-05T04:00:00-07:00,69.0,64.0,2,110,28.0,0.0,2.0
Burbank,2024-08-05T05:00:00-07:00,68.0,65.0,2,110,43.0,0.0,4.0
Burbank,2024-08-05T06:00:00-07:00,68.0,65.0,2,110,43.0,0.0,4.0
Burbank,2024-08-05T07:00:00-07:00,69.0,63.0,2,110,43.0,0.0,4.0
Burbank,2024-08-05T08:00:00-07:00,71.0,59.0,2,180,43.0,0.0,4.0
Burbank,2024-08-05T09:00:00-07:00,75.0,54.0,2,180,43.0,0.0,4.0
Burbank,2024-08-05T10:00:00-07:00,80.0,48.0,2,180,43.0,0.0,4.0
Burbank,2024-08-05T11:00:00-07:00,84.0,42.0,5,210,43.0,0.0,4.0
Burbank,2024-08-05T12:00:00-07:00,88.0,38.0,5,210,43.0,0.0,4.0
Burbank,2024-08-05T13:00:00-07:00,91.0,35.0,5,210,43.0,0.0,4.0
Burbank,2024-08-05T14:00:00-07:00,93.0,33.0,7,220,43.0,0.0,4.0
Burbank,2024-08-05T15:00:00-07:00,94.0,31.0,7,220,43.0,0.0,4.0
Burbank,2024-08-05T16:00:00-07:00,94.0,30.0,7,220,43.0,0.0,4.0
Burbank,2024-08-05T17:00:00-07:00,92.0,31.0,9,220,17.0,0.0,3.0
Burbank,2024-08-05T18:00:00-07:00,88.0,34.0,9,220,17.0,0.0,3.0
Burbank,2024-08-05T19:00:00-07:00,84.0,38.0,9,220,17.0,0.0,3.0
Burbank,2024-08-05T20:00:00-07:00,79.0,43.0,6,200,17.0,0.0,3.0
Burbank,2024-08-05T21:00:00-07:00,76.0,48.0,6,200,17.0,0.0,3.0
Burbank,2024-08-05T22:00:00-07:00,74.0,52.0,6,200,17.0,0.0,3.0
Burbank,2024-08-05T23:00:00-07:00,72.0,54.0,6,150,29.0,0.0,2.0
Burbank,2024-08-06T00:00:00-07:00,72.0,56.0,6,150,29.0,0.0,2.0
Burbank,2024-08-06T01:00:00-07:00,72.0,57.0,6,150,29.0,0.0,2.0
Burbank,2024-08-06T02:00:00-07:00,71.0,57.0,3,110,29.0,0.0,2.0
Burbank,2024-08-06T03:00:00-07:00,71.0,58.0,3,110,29.0,0.0,2.0
Burbank,2024-08-06T04:00:00-07:00,70.0,59.0,3,110,29.0,0.0,2.0
Burbank,2024-08-06T05:00:00-07:00,69.0,60.0,2,70,39.0,0.0,2.0
Burbank,2024-08-06T06:00:00-07:00,69.0,60.0,2,70,39.0,0.0,2.0
Burbank,2024-08-06T07:00:00-07:00,70.0,58.0,2,70,39.0,0.0,2.0
Burbank,2024-08-06T08:00:00-07:00,72.0,54.0,2,180,39.0,0.0,2.0
Burbank,2024-08-06T09:00:00-07:00,76.0,49.0,2,180,39.0,0.0,2.0
Burbank,2024-08-06T10:00:00-07:00,81.0,44.0,2,180,39.0,0.0,2.0
Burbank,2024-08-06T11:00:00-07:00,85.0,39.0,5,210,27.0,0.0,2.0
Burbank,2024-08-06T12:00:00-07:00,89.0,35.0,5,210,27.0,0.0,2.0
Burbank,2024-08-06T13:00:00-07:00,91.0,33.0,5,210,27.0,0.0,2.0
Burbank,2024-08-06T14:00:00-07:00,93.0,31.0,8,210,27.0,0.0,2.0
Burbank,2024-08-06T15:00:00-07:00,94.0,29.0,8,210,27.0,0.0,2.0
Burbank,2024-08-06T16:00:00-07:00,94.0,28.0,8,210,27.0,0.0,2.0
Burbank,2024-08-06T17:00:00-07:00,92.0,28.0,10,220,16.0,0.0,0.0
Burbank,2024-08-06T18:00:00-07:00,89.0,31.0,10,220,16.0,0.0,0.0
Burbank,2024-08-06T19:00:00-07:00,86.0,35.0,10,220,16.0,0.0,0.0
Burbank,2024-08-06T20:00:00-07:00,82.0,39.0,7,220,16.0,0.0,0.0
Burbank,2024-08-06T21:00:00-07:00,79.0,44.0,7,220,16.0,0.0,0.0
Burbank,2024-08-06T22:00:00-07:00,76.0,48.0,7,220,16.0,0.0,0.0
Burbank,2024-08-06T23:00:00-07:00,75.0,51.0,6,150,21.0,0.0,0.0
Burbank,2024-08-07T00:00:00-07:00,74.0,53.0,6,150,21.0,0.0,0.0
Burbank,2024-08-07T01:00:00-07:00,73.0,55.0,6,150,21.0,0.0,0.0
Burbank,2024-08-07T02:00:00-07:00,72.0,57.0,5,120,21.0,0.0,0.0
Burbank,2024-08-07T03:00:00-07:00,71.0,59.0,5,120,21.0,0.0,0.0
Burbank,2024-08-07T04:00:00-07:00,70.0,61.0,5,120,21.0,0.0,0.0
Burbank,2024-08-07T05:00:00-07:00,69.0,62.0,2,110,24.0,0.0,2.0
Burbank,2024-08-07T06:00:00-07:00,69.0,62.0,2,110,24.0,0.0,2.0
Burbank,2024-08-07T07:00:00-07:00,70.0,60.0,2,110,24.0,0.0,2.0
Burbank,2024-08-07T08:00:00-07:00,72.0,56.0,2,160,24.0,0.0,2.0
Burbank,2024-08-07T09:00:00-07:00,76.0,51.0,2,160,24.0,0.0,2.0
Burbank,2024-08-07T10:00:00-07:00,81.0,45.0,2,160,24.0,0.0,2.0
Burbank,2024-08-07T11:00:00-07:00,85.0,39.0,6,200,22.0,0.0,2.0
Burbank,2024-08-07T12:00:00-07:00,88.0,36.0,6,200,22.0,0.0,2.0
Burbank,2024-08-07T13:00:00-07:00,90.0,34.0,6,200,22.0,0.0,2.0
Burbank,2024-08-07T14:00:00-07:00,92.0,32.0,8,210,22.0,0.0,2.0
Burbank,2024-08-07T15:00:00-07:00,93.0,31.0,8,210,22.0,0.0,2.0
Burbank,2024-08-07T16:00:00-07:00,93.0,30.0,8,210,22.0,0.0,2.0
Burbank,2024-08-07T17:00:00-07:00,92.0,30.0,10,210,10.0,,2.0
Burbank,2024-08-07T18:00:00-07:00,90.0,,10,210,10.0,,2.0
Camarillo,2024-07-31T19:00:00-07:00,72.0,70.0,9,250,15.0,0.0,0.0
Camarillo,2024-07-31T20:00:00-07:00,69.0,77.0,3,250,15.0,0.0,0.0
Camarillo,2024-07-31T21:00:00-07:00,67.0,82.0,3,250,15.0,0.0,0.0
Camarillo,2024-07-31T22:00:00-07:00,66.0,83.0,3,250,15.0,0.0,0.0
Camarillo,2024-07-31T23:00:00-07:00,64.0,89.0,3,250,84.0,0.0,1.0
Camarillo,2024-08-01T00:00:00-07:00,64.0,84.0,3,250,84.0,0.0,1.0
Camarillo,2024-08-01T01:00:00-07:00,64.0,85.0,3,250,84.0,0.0,1.0
Camarillo,2024-08-01T02:00:00-07:00,63.0,88.0,3,250,84.0,0.0,1.0
Camarillo,2024-08-01T03:00:00-07:00,64.0,84.0,3,250,84.0,0.0,1.0
Camarillo,2024-08-01T04:00:00-07:00,63.0,85.0,3,250,84.0,0.0,1.0
Camarillo,2024-08-01T05:00:00-07:00,61.0,92.0,1,250,81.0,0.0,0.0
Camarillo,2024-08-01T06:00:00-07:00,62.0,85.0,1,250,81.0,0.0,0.0
Camarillo,2024-08-01T07:00:00-07:00,64.0,84.0,1,250,81.0,0.0,0.0
Camarillo,2024-08-01T08:00:00-07:00,65.0,80.0,3,240,81.0,0.0,0.0
Camarillo,2024-08-01T09:00:00-07:00,69.0,75.0,3,240,81.0,0.0,0.0
Camarillo,2024-08-01T10:00:00-07:00,73.0,68.0,3,240,81.0,0.0,0.0
Camarillo,2024-08-01T11:00:00-07:00,76.0,62.0,9,240,34.0,0.0,9.0
Camarillo,2024-08-01T12:00:00-07:00,78.0,56.0,9,240,34.0,0.0,9.0
Camarillo,2024-08-01T13:00:00-07:00,79.0,55.0,9,240,34.0,0.0,9.0
Camarillo,2024-08-01T14:00:00-07:00,79.0,55.0,10,250,34.0,0.0,9.0
Camarillo,2024-08-01T15:00:00-07:00,79.0,54.0,10,250,34.0,0.0,9.0
Camarillo,2024-08-01T16:00:00-07:00,79.0,56.0,10,250,34.0,0.0,9.0
Camarillo,2024-08-01T17:00:00-07:00,76.0,63.0,8,250,55.0,0.0,9.0
Camarillo,2024-08-01T18:00:00-07:00,75.0,62.0,8,250,55.0,0.0,9.0
Camarillo,2024-08-01T19:00:00-07:00,73.0,68.0,8,250,55.0,0.0,9.0
Camarillo,2024-08-01T20:00:00-07:00,69.0,74.0,5,250,55.0,0.0,9.0
Camarillo,2024-08-01T21:00:00-07:00,67.0,79.0,5,250,55.0,0.0,9.0
Camarillo,2024-08-01T22:00:00-07:00,67.0,79.0,5,250,55.0,0.0,9.0
Camarillo,2024-08-01T23:00:00-07:00,67.0,81.0,1,220,42.0,0.0,19.0
Camarillo,2024-08-02T00:00:00-07:00,67.0,81.0,1,220,42.0,0.0,19.0
Camarillo,2024-08-02T01:00:00-07:00,67.0,80.0,1,220,42.0,0.0,19.0
Camarillo,2024-08-02T02:00:00-07:00,66.0,79.0,3,240,42.0,0.0,19.0
Camarillo,2024-08-02T03:00:00-07:00,65.0,81.0,3,240,42.0,0.0,19.0
Camarillo,2024-08-02T04:00:00-07:00,64.0,84.0,3,240,42.0,0.0,19.0
Camarillo,2024-08-02T05:00:00-07:00,64.0,86.0,1,190,42.0,0.0,7.0
Camarillo,2024-08-02T06:00:00-07:00,65.0,85.0,1,190,42.0,0.0,7.0
Camarillo,2024-08-02T07:00:00-07:00,67.0,83.0,1,190,42.0,0.0,7.0
Camarillo,2024-08-02T08:00:00-07:00,69.0,78.0,5,240,42.0,0.0,7.0
Camarillo,2024-08-02T09:00:00-07:00,72.0,73.0,5,240,42.0,0.0,7.0
Camarillo,2024-08-02T10:00:00-07:00,75.0,68.0,5,240,42.0,0.0,7.0
Camarillo,2024-08-02T11:00:00-07:00,78.0,64.0,8,240,21.0,0.0,7.0
Camarillo,2024-08-02T12:00:00-07:00,80.0,61.0,8,240,21.0,0.0,7.0
Camarillo,2024-08-02T13:00:00-07:00,82.0,59.0,8,240,21.0,0.0,7.0
Camarillo,2024-08-02T14:00:00-07:00,82.0,58.0,11,240,21.0,0.0,7.0
Camarillo,2024-08-02T15:00:00-07:00,81.0,58.0,11,240,21.0,0.0,7.0
Camarillo,2024-08-02T16:00:00-07:00,80.0,59.0,11,240,21.0,0.0,7.0
Camarillo,2024-08-02T17:00:00-07:00,78.0,61.0,9,260,36.0,0.0,6.0
Camarillo,2024-08-02T18:00:00-07:00,76.0,65.0,9,260,36.0,0.0,6.0
Camarillo,2024-08-02T19:00:00-07:00,73.0,70.0,9,260,36.0,0.0,6.0
Camarillo,2024-08-02T20:00:00-07:00,71.0,75.0,6,290,36.0,0.0,6.0
Camarillo,2024-08-02T21:00:00-07:00,69.0,79.0,6,290,36.0,0.0,6.0
Camarillo,2024-08-02T22:00:00-07:00,67.0,82.0,6,290,36.0,0.0,6.0
Camarillo,2024-08-02T23:00:00-07:00,66.0,83.0,2,310,25.0,0.0,0.0
Camarillo,2024-08-03T00:00:00-07:00,66.0,83.0,2,310,25.0,0.0,0.0
Camarillo,2024-08-03T01:00:00-07:00,66.0,82.0,2,310,25.0,0.0,0.0
Camarillo,2024-08-03T02:00:00-07:00,66.0,82.0,2,30,25.0,0.0,0.0
Camarillo,2024-08-03T03:00:00-07:00,65.0,83.0,2,30,25.0,0.0,0.0
Camarillo,2024-08-03T04:00:00-07:00,64.0,84.0,2,30,25.0,0.0,0.0
Camarillo,2024-08-03T05:00:00-07:00,64.0,85.0,1,30,59.0,0.0,0.0
Camarillo,2024-08-03T06:00:00-07:00,65.0,84.0,1,30,59.0,0.0,0.0
Camarillo,2024-08-03T07:00:00-07:00,67.0,82.0,1,30,59.0,0.0,0.0
Camarillo,2024-08-03T08:00:00-07:00,70.0,79.0,1,240,59.0,0.0,0.0
Camarillo,2024-08-03T09:00:00-07:00,73.0,74.0,1,240,59.0,0.0,0.0
Camarillo,2024-08-03T10:00:00-07:00,77.0,68.0,1,240,59.0,0.0,0.0
Camarillo,2024-08-03T11:00:00-07:00,81.0,64.0,6,240,20.0,0.0,9.0
Camarillo,2024-08-03T12:00:00-07:00,82.0,61.0,6,240,20.0,0.0,9.0
Camarillo,2024-08-03T13:00:00-07:00,83.0,60.0,6,240,20.0,0.0,9.0
Camarillo,2024-08-03T14:00:00-07:00,83.0,60.0,10,240,20.0,0.0,9.0
Camarillo,2024-08-03T15:00:00-07:00,82.0,62.0,10,240,20.0,0.0,9.0
Camarillo,2024-08-03T16:00:00-07:00,80.0,64.0,10,240,20.0,0.0,9.0
Camarillo,2024-08-03T17:00:00-07:00,78.0,67.0,10,250,20.0,0.0,3.0
Camarillo,2024-08-03T18:00:00-07:00,75.0,70.0,10,250,20.0,0.0,3.0
Camarillo,2024-08-03T19:00:00-07:00,73.0,73.0,10,250,20.0,0.0,3.0
Camarillo,2024-08-03T20:00:00-07:00,70.0,76.0,6,290,20.0,0.0,3.0
Camarillo,2024-08-03T21:00:00-07:00,68.0,80.0,6,290,20.0,0.0,3.0
Camarillo,2024-08-03T22:00:00-07:00,66.0,83.0,6,290,20.0,0.0,3.0
Camarillo,2024-08-03T23:00:00-07:00,65.0,85.0,3,290,25.0,0.0,1.0
Camarillo,2024-08-04T00:00:00-07:00,65.0,86.0,3,290,25.0,0.0,1.0
Camarillo,2024-08-04T01:00:00-07:00,64.0,86.0,3,290,25.0,0.0,1.0
Camarillo,2024-08-04T02:00:00-07:00,64.0,86.0,1,290,25.0,0.0,1.0
Camarillo,2024-08-04T03:00:00-07:00,64.0,85.0,1,290,25.0,0.0,1.0
Camarillo,2024-08-04T04:00:00-07:00,64.0,85.0,1,290,25.0,0.0,1.0
Camarillo,2024-08-04T05:00:00-07:00,64.0,85.0,1,30,90.0,0.0,1.0
Camarillo,2024-08-04T06:00:00-07:00,64.0,85.0,1,30,90.0,0.0,1.0
Camarillo,2024-08-04T07:00:00-07:00,66.0,85.0,1,30,90.0,0.0,1.0
Camarillo,2024-08-04T08:00:00-07:00,68.0,83.0,1,290,90.0,0.0,1.0
Camarillo,2024-08-04T09:00:00-07:00,72.0,78.0,1,290,90.0,0.0,1.0
Camarillo,2024-08-04T10:00:00-07:00,76.0,72.0,1,290,90.0,0.0,1.0
Camarillo,2024-08-04T11:00:00-07:00,80.0,67.0,6,240,23.0,0.0,2.0
Camarillo,2024-08-04T12:00:00-07:00,83.0,62.0,6,240,23.0,0.0,2.0
Camarillo,2024-08-04T13:00:00-07:00,84.0,60.0,6,240,23.0,0.0,2.0
Camarillo,2024-08-04T14:00:00-07:00,84.0,60.0,9,240,23.0,0.0,2.0
Camarillo,2024-08-04T15:00:00-07:00,82.0,62.0,9,240,23.0,0.0,2.0
Camarillo,2024-08-04T16:00:00-07:00,80.0,65.0,9,240,23.0,0.0,2.0
Camarillo,2024-08-04T17:00:00-07:00,77.0,69.0,10,250,23.0,0.0,0.0
